,Year,Ceftazidim,Ciprofloxacin,Gentamicin
4571,2006,32.0,40.0,27.0
4572,2006,32.0,38.0,28.0
4573,2006,32.0,38.0,27.0
4574,2006,30.0,38.0,22.0
4575,2006,32.0,38.0,26.0
4576,2006,32.0,36.0,27.0
4577,2006,32.0,36.0,28.0
4578,2006,32.0,30.0,28.0
4579,2006,30.0,36.0,25.0
4580,2006,32.0,40.0,28.0
4581,2006,30.0,36.0,28.0
4582,2006,15.0,6.0,22.0
4583,2006,32.0,36.0,26.0
4584,2006,32.0,36.0,26.0
4585,2006,32.0,38.0,25.0
4597,2006,33.0,38.0,29.0
4598,2006,39.0,40.0,29.0
4599,2006,33.0,41.0,30.0
4600,2006,37.0,41.0,28.0
4601,2006,34.0,40.0,30.0
4602,2006,33.0,40.0,29.0
4603,2006,32.0,37.0,29.0
4604,2006,24.0,39.0,28.0
4605,2006,33.0,40.0,28.0
4606,2006,35.0,38.0,28.0
4607,2006,32.0,38.0,29.0
4608,2006,34.0,30.0,27.0
4609,2006,33.0,36.0,28.0
4610,2006,34.0,39.0,28.0
4611,2006,33.0,39.0,28.0
4612,2006,13.0,36.0,28.0
4613,2006,32.0,34.0,29.0
4614,2006,31.0,38.0,28.0
4615,2006,32.0,38.0,30.0
4616,2006,29.0,41.0,30.0
4617,2006,39.0,38.0,27.0
4618,2006,32.0,39.0,29.0
4619,2006,30.0,6.0,28.0
4620,2006,32.0,42.0,29.0
4621,2006,31.0,38.0,30.0
4622,2006,35.0,38.0,27.0
4623,2006,36.0,38.0,29.0
4624,2006,32.0,42.0,27.0
4625,2006,34.0,38.0,30.0
4626,2006,32.0,41.0,31.0
4627,2006,32.0,41.0,31.0
4628,2006,34.0,38.0,30.0
4629,2006,34.0,39.0,31.0
4630,2006,32.0,40.0,29.0
4631,2006,33.0,35.0,29.0
4632,2006,35.0,36.0,33.0
4633,2006,34.0,37.0,28.0
4634,2006,31.0,35.0,29.0
4635,2006,31.0,35.0,27.0
4636,2006,33.0,40.0,29.0
4637,2006,34.0,36.0,27.0
4638,2006,32.0,36.0,28.0
4639,2006,33.0,36.0,26.0
4640,2006,33.0,38.0,27.0
4641,2006,34.0,37.0,28.0
4642,2006,34.0,38.0,27.0
4643,2006,36.0,38.0,28.0
4644,2006,34.0,36.0,26.0
4645,2006,33.0,34.0,26.0
4646,2006,32.0,6.0,25.0
4647,2006,34.0,36.0,25.0
4648,2006,36.0,36.0,26.0
4649,2006,34.0,34.0,26.0
4650,2006,32.0,40.0,27.0
4651,2006,38.0,10.0,30.0
4652,2006,31.0,35.0,25.0
4653,2006,32.0,35.0,25.0
4654,2006,30.0,36.0,24.0
4655,2006,28.0,40.0,29.0
4656,2006,27.0,33.0,25.0
4657,2006,33.0,37.0,27.0
4658,2006,37.0,38.0,28.0
4659,2006,38.0,32.0,27.0
4660,2006,35.0,37.0,31.0
4661,2006,34.0,38.0,29.0
4662,2006,38.0,38.0,26.0
4663,2006,38.0,38.0,26.0
4664,2006,30.0,38.0,25.0
4665,2006,33.0,36.0,26.0
4666,2006,36.0,37.0,26.0
4667,2006,35.0,34.0,26.0
4668,2006,30.0,35.0,25.0
4669,2006,30.0,36.0,27.0
4670,2006,32.0,6.0,27.0
4671,2006,28.0,44.0,23.0
4672,2006,34.0,44.0,28.0
4673,2006,30.0,35.0,26.0
4674,2006,33.0,36.0,26.0
4675,2006,31.0,34.0,25.0
4676,2006,34.0,37.0,27.0
4677,2006,35.0,33.0,25.0
4678,2006,35.0,11.0,15.0
4679,2006,35.0,40.0,27.0
4680,2006,34.0,37.0,25.0
4681,2006,30.0,36.0,23.0
4682,2006,35.0,39.0,31.0
4683,2006,35.0,34.0,26.0
4684,2006,37.0,35.0,27.0
4685,2006,31.0,6.0,14.0
4686,2006,32.0,36.0,26.0
4687,2006,32.0,35.0,24.0
4688,2006,38.0,36.0,27.0
4689,2006,32.0,37.0,27.0
4690,2006,32.0,34.0,25.0
4691,2006,33.0,9.0,28.0
4692,2006,28.0,37.0,27.0
4693,2006,29.0,29.0,26.0
4694,2006,35.0,40.0,28.0
4706,2006,25.0,36.0,25.0
4707,2006,30.0,40.0,25.0
4708,2006,30.0,40.0,25.0
4709,2006,30.0,38.0,25.0
4710,2006,29.0,35.0,27.0
4711,2006,32.0,38.0,26.0
4712,2006,30.0,38.0,27.0
4713,2006,10.0,29.0,16.0
4714,2006,30.0,36.0,27.0
4715,2006,13.0,29.0,8.0
4716,2006,28.0,40.0,25.0
4717,2006,30.0,34.0,25.0
4718,2006,34.0,39.0,28.0
4719,2006,30.0,38.0,25.0
4720,2006,32.0,39.0,25.0
4721,2006,28.0,37.0,23.0
4722,2006,30.0,34.0,28.0
4723,2006,32.0,24.0,28.0
4724,2006,32.0,38.0,25.0
4725,2006,13.0,28.0,25.0
4726,2006,34.0,36.0,26.0
4727,2006,34.0,38.0,27.0
4728,2006,28.0,34.0,25.0
4729,2006,30.0,39.0,25.0
4730,2006,28.0,33.0,26.0
4731,2006,30.0,34.0,26.0
4732,2006,34.0,38.0,24.0
4733,2006,31.0,37.0,29.0
4734,2006,30.0,25.0,15.0
4735,2006,29.0,38.0,27.0
4736,2006,26.0,36.0,22.0
4737,2006,28.0,35.0,25.0
4738,2006,30.0,38.0,27.0
4739,2006,30.0,36.0,24.0
4740,2006,30.0,39.0,25.0
4741,2006,30.0,35.0,26.0
4742,2006,30.0,36.0,26.0
4743,2006,30.0,35.0,27.0
4744,2006,28.0,34.0,24.0
4745,2007,32.0,37.0,29.0
4752,2007,34.0,37.0,31.0
4759,2007,32.0,38.0,29.0
4760,2007,30.0,40.0,29.0
4761,2007,31.0,31.0,30.0
4762,2007,34.0,39.0,30.0
4763,2007,33.0,37.0,27.0
4764,2007,30.0,36.0,30.0
4765,2007,31.0,38.0,30.0
4766,2007,32.0,38.0,29.0
4767,2007,32.0,6.0,30.0
4768,2007,30.0,38.0,29.0
4769,2007,33.0,36.0,29.0
4770,2007,34.0,40.0,29.0
4771,2007,32.0,38.0,29.0
4772,2007,27.0,38.0,30.0
4773,2007,32.0,42.0,29.0
4774,2007,30.0,36.0,30.0
4775,2007,31.0,36.0,28.0
4776,2007,32.0,38.0,29.0
4777,2007,33.0,37.0,29.0
4778,2007,32.0,38.0,29.0
4779,2007,30.0,6.0,29.0
4780,2007,34.0,39.0,31.0
4781,2007,30.0,38.0,30.0
4782,2007,32.0,39.0,29.0
4783,2007,30.0,37.0,30.0
4784,2007,33.0,37.0,28.0
4785,2007,30.0,38.0,29.0
4786,2007,32.0,15.0,31.0
4787,2007,34.0,15.0,30.0
4788,2007,32.0,39.0,30.0
4789,2007,31.0,38.0,29.0
4790,2007,32.0,38.0,30.0
4791,2007,32.0,38.0,29.0
4792,2007,30.0,37.0,29.0
4793,2007,30.0,38.0,30.0
4794,2007,32.0,40.0,28.0
4795,2007,31.0,39.0,30.0
4796,2007,34.0,39.0,30.0
4797,2007,30.0,37.0,27.0
4798,2007,30.0,36.0,31.0
4799,2007,34.0,40.0,30.0
4800,2007,38.0,44.0,31.0
4801,2007,34.0,42.0,31.0
4802,2007,33.0,38.0,29.0
4803,2007,32.0,40.0,27.0
4804,2007,34.0,37.0,28.0
4805,2007,32.0,39.0,29.0
4806,2007,31.0,40.0,28.0
4815,2007,26.0,35.0,27.0
4816,2007,31.0,36.0,28.0
4817,2007,30.0,38.0,26.0
4818,2007,30.0,39.0,31.0
4819,2007,30.0,33.0,27.0
4820,2007,30.0,34.0,28.0
4821,2007,30.0,37.0,27.0
4822,2007,29.0,37.0,28.0
4823,2007,29.0,37.0,26.0
4824,2007,29.0,37.0,29.0
4825,2007,31.0,37.0,28.0
4826,2007,30.0,35.0,27.0
4827,2007,30.0,38.0,30.0
4828,2007,28.0,35.0,26.0
4829,2007,31.0,35.0,29.0
4830,2007,32.0,39.0,29.0
4831,2007,30.0,38.0,27.0
4832,2007,30.0,37.0,30.0
4833,2007,32.0,39.0,29.0
4834,2007,28.0,40.0,28.0
4835,2007,29.0,40.0,29.0
4836,2007,32.0,37.0,28.0
4837,2007,36.0,38.0,28.0
4838,2007,30.0,33.0,27.0
4839,2007,26.0,38.0,29.0
4840,2007,30.0,37.0,27.0
4841,2007,21.0,6.0,24.0
4842,2007,32.0,37.0,29.0
4843,2007,30.0,37.0,29.0
4844,2007,32.0,38.0,29.0
4845,2007,31.0,37.0,30.0
4846,2007,33.0,38.0,28.0
4847,2007,32.0,38.0,28.0
4848,2007,34.0,38.0,29.0
4849,2007,30.0,38.0,28.0
4850,2007,34.0,38.0,30.0
4851,2007,32.0,40.0,30.0
4852,2007,25.0,6.0,13.0
4853,2007,30.0,36.0,28.0
4854,2007,37.0,40.0,35.0
4855,2007,32.0,38.0,29.0
4856,2007,33.0,38.0,29.0
4857,2007,32.0,38.0,30.0
4858,2007,32.0,40.0,28.0
4859,2007,30.0,30.0,15.0
4860,2007,35.0,40.0,29.0
4861,2007,40.0,44.0,32.0
4862,2007,36.0,40.0,29.0
4863,2007,32.0,38.0,29.0
4864,2007,36.0,42.0,30.0
4865,2007,28.0,36.0,28.0
4866,2007,32.0,38.0,29.0
4873,2007,32.0,38.0,26.0
4874,2007,32.0,34.0,24.0
4875,2007,34.0,34.0,26.0
4876,2007,30.0,32.0,24.0
4877,2007,30.0,32.0,24.0
4878,2007,30.0,34.0,25.0
4879,2007,32.0,32.0,27.0
4880,2007,32.0,34.0,26.0
4881,2007,34.0,37.0,26.0
4882,2007,32.0,34.0,25.0
4883,2007,32.0,36.0,24.0
4884,2007,32.0,33.0,26.0
4885,2007,32.0,32.0,28.0
4886,2007,30.0,34.0,24.0
4887,2007,32.0,36.0,23.0
4888,2007,38.0,6.0,27.0
4889,2007,34.0,40.0,24.0
4890,2007,32.0,32.0,25.0
4891,2007,32.0,34.0,24.0
4892,2007,34.0,36.0,25.0
4893,2007,32.0,36.0,25.0
4894,2007,32.0,34.0,26.0
4895,2007,33.0,38.0,26.0
4896,2007,33.0,35.0,25.0
4897,2007,32.0,31.0,24.0
4898,2007,30.0,30.0,23.0
4899,2007,30.0,33.0,24.0
4900,2007,31.0,32.0,24.0
4901,2007,35.0,12.0,28.0
4902,2007,32.0,32.0,23.0
4903,2007,29.0,32.0,24.0
4904,2007,31.0,33.0,22.0
4905,2007,29.0,32.0,24.0
4906,2007,35.0,36.0,23.0
4907,2007,32.0,30.0,24.0
4908,2007,32.0,34.0,24.0
4909,2007,32.0,32.0,24.0
4910,2007,32.0,32.0,24.0
4911,2007,38.0,39.0,27.0
4912,2007,34.0,36.0,23.0
4913,2007,31.0,32.0,25.0
4914,2007,31.0,32.0,22.0
4915,2007,31.0,34.0,23.0
4916,2007,33.0,36.0,25.0
4917,2007,31.0,33.0,24.0
4918,2007,31.0,33.0,23.0
4919,2007,32.0,33.0,24.0
4920,2007,36.0,33.0,24.0
4921,2007,31.0,32.0,25.0
4922,2007,33.0,34.0,25.0
4923,2007,32.0,35.0,24.0
4924,2007,37.0,36.0,24.0
4925,2007,32.0,31.0,24.0
4926,2007,32.0,34.0,23.0
4927,2007,32.0,30.0,24.0
4928,2007,32.0,35.0,22.0
4929,2007,32.0,34.0,24.0
4930,2007,32.0,32.0,24.0
4931,2007,34.0,34.0,23.0
4932,2007,36.0,40.0,24.0
4950,2007,35.0,35.0,28.0
4951,2007,31.0,31.0,22.0
4952,2007,34.0,6.0,6.0
4953,2007,32.0,30.0,21.0
4954,2007,30.0,32.0,23.0
4955,2007,29.0,31.0,24.0
4956,2007,28.0,31.0,21.0
4957,2007,30.0,34.0,23.0
4958,2007,33.0,33.0,23.0
4959,2007,34.0,6.0,11.0
4960,2007,34.0,36.0,24.0
4961,2007,33.0,36.0,24.0
4962,2007,34.0,36.0,23.0
4963,2007,34.0,32.0,26.0
4964,2007,34.0,33.0,24.0
4965,2007,33.0,33.0,22.0
4966,2007,31.0,36.0,24.0
4967,2007,29.0,32.0,20.0
4968,2007,31.0,32.0,21.0
4969,2007,31.0,31.0,21.0
4970,2007,33.0,33.0,25.0
4971,2007,34.0,34.0,24.0
4972,2007,32.0,30.0,22.0
4973,2007,30.0,33.0,22.0
4974,2007,31.0,33.0,24.0
4975,2007,32.0,32.0,28.0
4976,2007,22.0,27.0,8.0
4977,2007,31.0,30.0,22.0
4978,2007,30.0,31.0,24.0
4979,2007,33.0,31.0,23.0
4980,2007,30.0,26.0,23.0
4981,2007,30.0,29.0,22.0
4982,2007,32.0,33.0,24.0
4983,2007,33.0,33.0,23.0
4984,2007,30.0,33.0,28.0
4985,2007,30.0,33.0,23.0
4986,2007,35.0,38.0,25.0
4987,2007,34.0,36.0,24.0
4988,2007,35.0,6.0,23.0
4989,2007,31.0,40.0,24.0
4990,2007,27.0,30.0,21.0
4991,2007,32.0,31.0,22.0
4992,2007,30.0,36.0,22.0
4993,2007,29.0,30.0,24.0
4994,2007,32.0,43.0,25.0
4995,2007,30.0,14.0,24.0
4996,2007,29.0,31.0,23.0
4997,2007,30.0,33.0,21.0
4998,2007,29.0,30.0,25.0
4999,2007,35.0,42.0,24.0
5000,2007,35.0,38.0,26.0
5001,2007,34.0,39.0,24.0
5002,2007,32.0,34.0,24.0
5003,2007,32.0,36.0,22.0
5004,2007,34.0,38.0,26.0
5005,2007,27.0,29.0,22.0
5006,2007,30.0,35.0,24.0
5007,2007,32.0,35.0,24.0
5008,2007,32.0,35.0,25.0
5017,2007,33.0,41.0,23.0
5022,2007,29.0,38.0,23.0
5023,2007,29.0,12.0,23.0
5024,2007,35.0,38.0,23.0
5025,2007,33.0,41.0,22.0
5026,2007,34.0,30.0,23.0
5027,2007,38.0,29.0,24.0
5028,2007,33.0,37.0,24.0
5029,2007,32.0,39.0,23.0
5030,2007,35.0,43.0,23.0
5031,2007,34.0,39.0,22.0
5032,2007,36.0,40.0,27.0
5033,2007,32.0,37.0,23.0
5034,2007,33.0,7.0,24.0
5035,2007,33.0,36.0,23.0
5036,2007,33.0,41.0,21.0
5037,2007,30.0,38.0,20.0
5038,2007,27.0,41.0,23.0
5039,2007,44.0,36.0,23.0
5040,2007,33.0,36.0,24.0
5041,2007,33.0,38.0,24.0
5042,2007,34.0,33.0,25.0
5043,2007,33.0,36.0,23.0
5044,2007,33.0,37.0,24.0
5045,2007,36.0,37.0,26.0
5046,2007,30.0,35.0,22.0
5047,2007,35.0,30.0,24.0
5048,2007,35.0,38.0,23.0
5049,2007,32.0,29.0,24.0
5050,2007,35.0,13.0,6.0
5051,2007,34.0,37.0,28.0
5052,2007,32.0,38.0,23.0
5053,2007,35.0,37.0,26.0
5054,2007,32.0,38.0,23.0
5055,2007,32.0,37.0,24.0
5056,2007,36.0,35.0,27.0
5057,2007,15.0,8.0,6.0
5058,2007,30.0,35.0,23.0
5059,2007,37.0,41.0,27.0
5060,2007,34.0,36.0,24.0
5061,2007,30.0,42.0,25.0
5062,2007,28.0,40.0,24.0
5063,2007,29.0,35.0,24.0
5064,2007,31.0,39.0,23.0
5065,2007,31.0,35.0,23.0
5066,2007,32.0,39.0,24.0
5067,2007,30.0,39.0,24.0
5068,2007,32.0,7.0,23.0
5069,2007,33.0,34.0,25.0
5070,2007,33.0,35.0,24.0
5071,2007,35.0,39.0,23.0
5072,2007,30.0,36.0,24.0
5073,2007,27.0,32.0,26.0
5074,2007,28.0,10.0,24.0
5075,2007,30.0,34.0,26.0
5076,2007,36.0,42.0,28.0
5077,2007,34.0,38.0,26.0
5078,2007,29.0,36.0,25.0
5079,2007,30.0,30.0,36.0
5080,2007,30.0,34.0,28.0
5081,2007,29.0,34.0,25.0
5082,2007,28.0,32.0,27.0
5083,2007,32.0,36.0,26.0
5084,2007,30.0,40.0,28.0
5085,2007,32.0,38.0,26.0
5086,2007,30.0,6.0,13.0
5087,2007,30.0,27.0,26.0
5088,2007,30.0,40.0,26.0
5089,2007,30.0,6.0,30.0
5090,2007,34.0,36.0,24.0
5091,2007,25.0,29.0,26.0
5092,2007,30.0,30.0,23.0
5093,2007,30.0,35.0,25.0
5094,2007,29.0,34.0,25.0
5095,2007,33.0,30.0,28.0
5096,2007,31.0,35.0,27.0
5097,2007,32.0,38.0,27.0
5098,2007,32.0,42.0,32.0
5099,2007,32.0,36.0,29.0
5100,2007,34.0,16.0,36.0
5101,2007,30.0,35.0,27.0
5102,2007,30.0,40.0,26.0
5103,2007,29.0,39.0,26.0
5104,2007,27.0,35.0,27.0
5105,2007,28.0,6.0,13.0
5106,2007,30.0,36.0,26.0
5123,2007,30.0,35.0,27.0
5124,2007,32.0,38.0,28.0
5125,2007,32.0,37.0,28.0
5126,2007,29.0,36.0,27.0
5127,2007,31.0,35.0,27.0
5128,2007,35.0,39.0,28.0
5129,2007,32.0,37.0,28.0
5130,2007,20.0,6.0,28.0
5131,2007,32.0,36.0,28.0
5132,2007,32.0,36.0,28.0
5133,2007,30.0,38.0,27.0
5134,2007,32.0,39.0,29.0
5135,2007,33.0,38.0,28.0
5136,2007,28.0,36.0,26.0
5137,2007,34.0,29.0,28.0
5138,2007,32.0,38.0,28.0
5139,2007,36.0,43.0,31.0
5140,2007,33.0,38.0,30.0
5141,2007,34.0,40.0,31.0
5142,2007,31.0,6.0,30.0
5143,2007,34.0,38.0,29.0
5144,2007,33.0,6.0,30.0
5145,2007,32.0,38.0,29.0
5146,2007,29.0,25.0,29.0
5147,2007,36.0,41.0,28.0
5148,2007,32.0,38.0,28.0
5149,2007,32.0,36.0,28.0
5150,2007,34.0,37.0,29.0
5151,2007,38.0,41.0,30.0
5152,2007,32.0,39.0,29.0
5153,2007,32.0,38.0,29.0
5154,2007,31.0,6.0,29.0
5155,2007,32.0,39.0,29.0
5156,2007,30.0,29.0,28.0
5157,2007,31.0,36.0,28.0
5158,2007,33.0,38.0,28.0
5159,2007,35.0,39.0,28.0
5160,2007,34.0,38.0,29.0
5161,2007,32.0,39.0,28.0
5162,2007,12.0,6.0,18.0
5163,2007,36.0,29.0,28.0
5164,2007,34.0,39.0,29.0
5165,2007,32.0,38.0,28.0
5166,2007,31.0,38.0,28.0
5167,2007,33.0,38.0,28.0
5168,2007,32.0,40.0,27.0
5169,2007,33.0,39.0,28.0
5170,2007,32.0,6.0,28.0
5171,2007,31.0,39.0,29.0
5172,2007,33.0,40.0,28.0
5173,2007,37.0,37.0,27.0
5174,2007,34.0,41.0,30.0
5175,2007,34.0,41.0,30.0
5176,2007,35.0,34.0,26.0
5177,2007,32.0,36.0,25.0
5178,2007,31.0,34.0,26.0
5179,2007,30.0,33.0,24.0
5180,2007,31.0,32.0,24.0
5181,2007,33.0,34.0,25.0
5182,2007,32.0,33.0,25.0
5183,2007,32.0,33.0,25.0
5184,2007,30.0,35.0,26.0
5185,2007,34.0,39.0,26.0
5186,2007,32.0,34.0,24.0
5187,2007,31.0,35.0,24.0
5188,2007,32.0,32.0,24.0
5189,2007,34.0,35.0,26.0
5190,2007,31.0,33.0,25.0
5191,2007,30.0,37.0,26.0
5192,2007,40.0,45.0,32.0
5193,2007,29.0,26.0,24.0
5194,2007,34.0,34.0,26.0
5195,2007,32.0,32.0,24.0
5196,2007,30.0,24.0,10.0
5197,2007,32.0,32.0,24.0
5198,2007,30.0,24.0,10.0
5199,2007,30.0,34.0,25.0
5200,2007,30.0,34.0,24.0
5201,2007,32.0,36.0,25.0
5202,2007,31.0,33.0,25.0
5203,2007,32.0,35.0,25.0
5204,2007,30.0,31.0,24.0
5205,2007,30.0,31.0,24.0
5206,2007,30.0,34.0,25.0
5207,2007,31.0,34.0,24.0
5208,2007,32.0,37.0,26.0
5209,2007,32.0,32.0,26.0
5210,2007,31.0,32.0,24.0
5211,2007,30.0,38.0,24.0
5212,2007,35.0,36.0,23.0
5213,2007,17.0,6.0,10.0
5214,2007,30.0,34.0,28.0
5215,2007,35.0,36.0,27.0
5216,2007,34.0,28.0,26.0
5217,2007,31.0,34.0,25.0
5218,2007,32.0,38.0,26.0
5219,2007,30.0,36.0,26.0
5220,2007,32.0,38.0,27.0
5221,2007,32.0,34.0,27.0
5222,2007,33.0,38.0,26.0
5223,2007,34.0,27.0,26.0
5224,2007,32.0,36.0,28.0
5225,2007,34.0,38.0,28.0
5226,2007,32.0,34.0,27.0
5227,2007,34.0,36.0,27.0
5228,2007,36.0,39.0,28.0
5229,2007,34.0,34.0,26.0
5230,2007,30.0,36.0,27.0
5231,2007,32.0,34.0,28.0
5232,2007,32.0,34.0,26.0
5233,2007,30.0,24.0,28.0
5234,2007,32.0,32.0,26.0
5235,2007,30.0,32.0,26.0
5236,2007,31.0,36.0,24.0
5237,2007,29.0,30.0,23.0
5238,2007,30.0,32.0,24.0
5239,2007,30.0,6.0,24.0
5240,2007,29.0,30.0,25.0
5241,2007,28.0,30.0,23.0
5242,2007,28.0,28.0,23.0
5243,2007,29.0,36.0,24.0
5244,2007,32.0,34.0,25.0
5245,2007,29.0,6.0,24.0
5246,2007,29.0,33.0,25.0
5247,2007,34.0,30.0,22.0
5248,2007,32.0,34.0,26.0
5249,2007,32.0,32.0,26.0
5250,2007,31.0,36.0,25.0
5251,2007,32.0,36.0,25.0
5252,2007,32.0,31.0,25.0
5253,2007,30.0,30.0,24.0
5254,2007,32.0,26.0,26.0
5259,2007,34.0,31.0,26.0
5260,2007,30.0,32.0,24.0
5261,2007,30.0,31.0,21.0
5262,2007,29.0,31.0,23.0
5263,2007,35.0,37.0,25.0
5264,2007,29.0,29.0,8.0
5265,2007,32.0,36.0,22.0
5266,2007,30.0,32.0,23.0
5267,2007,30.0,32.0,22.0
5268,2007,34.0,32.0,24.0
5269,2007,32.0,31.0,26.0
5270,2007,40.0,39.0,24.0
5271,2007,30.0,30.0,23.0
5296,2007,29.0,32.0,24.0
5297,2007,29.0,32.0,24.0
5298,2007,30.0,32.0,22.0
5299,2007,31.0,30.0,24.0
5300,2007,32.0,30.0,24.0
5301,2007,32.0,32.0,25.0
5302,2007,33.0,40.0,26.0
5303,2007,33.0,35.0,26.0
5304,2007,31.0,32.0,24.0
5305,2007,31.0,32.0,24.0
5306,2007,31.0,32.0,24.0
5307,2007,29.0,6.0,24.0
5308,2007,24.0,32.0,21.0
5309,2007,30.0,33.0,24.0
5310,2007,30.0,31.0,26.0
5311,2007,29.0,31.0,22.0
5312,2007,28.0,28.0,22.0
5313,2007,30.0,31.0,22.0
5314,2007,32.0,6.0,6.0
5315,2007,32.0,32.0,23.0
5316,2007,30.0,32.0,26.0
5317,2007,31.0,31.0,26.0
5318,2007,30.0,29.0,22.0
5319,2007,31.0,31.0,23.0
5320,2007,14.0,6.0,9.0
5321,2007,30.0,29.0,22.0
5322,2007,30.0,30.0,24.0
5323,2007,30.0,33.0,23.0
5324,2007,32.0,32.0,23.0
5325,2007,29.0,30.0,24.0
5326,2007,30.0,31.0,25.0
5327,2007,31.0,30.0,22.0
5328,2007,32.0,34.0,24.0
5329,2007,30.0,36.0,24.0
5330,2007,29.0,30.0,23.0
5331,2007,30.0,31.0,22.0
5332,2007,31.0,35.0,25.0
5333,2007,33.0,33.0,24.0
5334,2007,31.0,32.0,24.0
5335,2007,31.0,33.0,22.0
5336,2007,30.0,31.0,23.0
5337,2007,32.0,33.0,24.0
5338,2007,33.0,34.0,25.0
5339,2007,21.0,6.0,25.0
5340,2007,29.0,32.0,23.0
5341,2007,30.0,32.0,24.0
5342,2007,34.0,33.0,24.0
5343,2007,29.0,31.0,26.0
5344,2007,30.0,35.0,22.0
5345,2007,30.0,33.0,25.0
5346,2007,30.0,34.0,24.0
5347,2007,28.0,33.0,27.0
5348,2007,29.0,31.0,24.0
5349,2007,33.0,36.0,25.0
5350,2007,32.0,32.0,23.0
5351,2007,30.0,6.0,24.0
5352,2007,34.0,36.0,26.0
5353,2007,30.0,30.0,24.0
5354,2007,31.0,6.0,22.0
5355,2007,33.0,34.0,24.0
5356,2007,32.0,33.0,23.0
5357,2007,28.0,32.0,24.0
5358,2007,33.0,36.0,24.0
5359,2007,33.0,34.0,24.0
5360,2007,32.0,34.0,23.0
5361,2007,32.0,34.0,25.0
5362,2007,33.0,6.0,6.0
5363,2007,31.0,33.0,25.0
5364,2007,31.0,33.0,26.0
5365,2007,34.0,33.0,28.0
5366,2007,31.0,34.0,23.0
5367,2007,31.0,33.0,9.0
5368,2007,21.0,6.0,9.0
5369,2007,30.0,32.0,23.0
5370,2007,31.0,6.0,23.0
5371,2007,30.0,6.0,25.0
5372,2007,31.0,35.0,23.0
5373,2007,31.0,32.0,23.0
5374,2007,31.0,33.0,25.0
5375,2007,31.0,32.0,24.0
5376,2007,32.0,33.0,23.0
5377,2007,32.0,33.0,24.0
5378,2007,32.0,31.0,22.0
5379,2007,32.0,16.0,24.0
5380,2007,26.0,33.0,28.0
5381,2007,29.0,37.0,25.0
5382,2007,30.0,35.0,27.0
5383,2007,33.0,36.0,25.0
5384,2007,28.0,19.0,27.0
5385,2007,29.0,33.0,26.0
5386,2007,29.0,34.0,27.0
5387,2007,26.0,30.0,25.0
5388,2007,27.0,34.0,26.0
5389,2007,27.0,35.0,26.0
5390,2007,27.0,33.0,26.0
5391,2007,30.0,36.0,27.0
5392,2007,27.0,27.0,27.0
5393,2007,27.0,31.0,27.0
5394,2007,26.0,32.0,25.0
5395,2007,27.0,33.0,26.0
5396,2007,27.0,32.0,26.0
5397,2007,26.0,33.0,26.0
5398,2007,35.0,40.0,28.0
5399,2007,32.0,40.0,26.0
5400,2007,30.0,33.0,27.0
5401,2007,29.0,36.0,26.0
5402,2007,36.0,36.0,27.0
5403,2007,30.0,33.0,24.0
5404,2007,27.0,35.0,26.0
5405,2007,34.0,38.0,27.0
5406,2007,26.0,40.0,26.0
5407,2007,32.0,40.0,25.0
5408,2007,33.0,6.0,27.0
5409,2007,29.0,36.0,28.0
5410,2007,29.0,25.0,20.0
5411,2007,27.0,24.0,25.0
5412,2007,28.0,32.0,26.0
5413,2007,28.0,32.0,25.0
5414,2007,28.0,38.0,26.0
5415,2007,30.0,40.0,28.0
5416,2007,31.0,36.0,28.0
5417,2007,27.0,33.0,27.0
5418,2007,28.0,35.0,27.0
5419,2007,26.0,34.0,27.0
5420,2007,28.0,32.0,25.0
5421,2007,27.0,35.0,25.0
5422,2007,28.0,6.0,28.0
5423,2007,30.0,34.0,28.0
5424,2007,30.0,36.0,27.0
5425,2007,32.0,33.0,26.0
5426,2007,31.0,37.0,28.0
5427,2007,35.0,42.0,30.0
5428,2007,30.0,35.0,26.0
5429,2007,30.0,37.0,26.0
5430,2007,31.0,37.0,28.0
5431,2007,32.0,28.0,26.0
5432,2007,27.0,32.0,26.0
5433,2007,34.0,38.0,26.0
5434,2007,29.0,38.0,28.0
5435,2007,29.0,36.0,27.0
5436,2007,32.0,36.0,26.0
5437,2007,29.0,33.0,26.0
5438,2007,37.0,26.0,37.0
5439,2007,31.0,34.0,25.0
5440,2007,29.0,33.0,25.0
5441,2007,30.0,34.0,27.0
5442,2007,27.0,34.0,26.0
5443,2007,31.0,34.0,26.0
5444,2007,33.0,40.0,17.0
5445,2007,31.0,37.0,26.0
5446,2007,32.0,37.0,26.0
5447,2007,29.0,25.0,26.0
5448,2007,26.0,34.0,26.0
5449,2007,30.0,40.0,29.0
5450,2007,27.0,33.0,28.0
5451,2007,29.0,35.0,26.0
5452,2007,32.0,39.0,26.0
5453,2007,30.0,30.0,27.0
5454,2007,27.0,6.0,25.0
5455,2007,28.0,35.0,26.0
5456,2007,31.0,40.0,25.0
5457,2007,32.0,36.0,25.0
5458,2007,32.0,34.0,26.0
5459,2007,32.0,37.0,25.0
5460,2007,30.0,36.0,13.0
5461,2007,32.0,6.0,12.0
5462,2007,32.0,40.0,26.0
5463,2007,30.0,37.0,27.0
5464,2007,28.0,28.0,26.0
5465,2007,29.0,32.0,16.0
5466,2007,30.0,35.0,26.0
5467,2007,29.0,38.0,26.0
